code_iris,LIBIRIS,GRD_QUART,LIBCOM,population,school_count,schools_per_1000,school_score
751031103,Les Archives 3,7510311.0,Paris 3e Arrondissement,1367.35599985095,12.0,8.77606124616272,52.65825296011298
751041501,Arsenal 1,7510415.0,Paris 4e Arrondissement,3099.33266544183,1.0,0.3226501017945563,1.935969930170303
751114405,Sainte-Marguerite 5,7511144.0,Paris 11e Arrondissement,1624.22680471002,19.0,11.697873686669118,70.18975533670181
751135002,Gare 2,7511350.0,Paris 13e Arrondissement,1586.99353053912,24.0,15.122934995107967,90.74085904082976
751145507,Petit Montrouge 7,7511455.0,Paris 14e Arrondissement,1691.7969658936,18.0,10.639574584230607,63.83973335297484
751155918,Grenelle 18,7511559.0,Paris 15e Arrondissement,2682.42921879976,6.0,2.2367784983659966,13.421151548389549
751166114,Auteuil 14,7511661.0,Paris 16e Arrondissement,1745.35844969325,14.0,8.021274943528377,48.129372983081566
751166306,Porte Dauphine 6,7511663.0,Paris 16e Arrondissement,2159.38582729938,7.0,3.241662472497793,19.45067128636229
751186910,Grandes Carrières 10,7511869.0,Paris 18e Arrondissement,2296.84563720568,20.0,8.707594309355418,52.247436629566124
751187201,Chapelle 1,7511872.0,Paris 18e Arrondissement,2169.69944166733,33.0,15.209479878300922,91.26014693362686
751093405,,,,,1.0,,
751020501,,,,,6.0,,
751093504,,,,,6.0,,
751051904,Val de Grâce 4,7510519.0,Paris 5e Arrondissement,1739.15282317489,6.0,3.4499555875985473,20.700474727469913
751062304,Notre-Dame des Champs 4,7510623.0,Paris 6e Arrondissement,1296.92644576127,5.0,3.8552687520109123,23.132440793000995
751103702,Saint-Vincent de Paul 2,7511037.0,Paris 10e Arrondissement,1569.11092268201,17.0,10.834160768534243,65.00729226444942
751124602,Picpus 2,7511246.0,Paris 12e Arrondissement,2344.26945294755,12.0,5.118865489166311,30.71429269197174
751187016,Clignancourt 16,7511870.0,Paris 18e Arrondissement,1967.60219667044,31.0,15.75521721436271,94.53468819832976
751208003,Charonne 3,7512080.0,Paris 20e Arrondissement,2624.66601956879,17.0,6.477014550900062,38.86347885240182
751031102,Les Archives 2,7510311.0,Paris 3e Arrondissement,1461.97390084459,11.0,7.524074125841263,45.146061256401126
751031104,Les Archives 4,7510311.0,Paris 3e Arrondissement,2270.6995301563,10.0,4.403929215289733,26.42452144902212
751041401,Saint-Gervais 1,7510414.0,Paris 4e Arrondissement,2944.08141876955,15.0,5.09496779007868,30.57090136317132
751093604,Rochechouart 4,7510936.0,Paris 9e Arrondissement,1604.73355626589,16.0,9.970502540765056,59.82515734614105
751114110,Folie Méricourt 10,7511141.0,Paris 11e Arrondissement,1216.68928761976,29.0,23.835173281367037,100.0
751114413,Sainte-Marguerite 13,7511144.0,Paris 11e Arrondissement,2343.43588781151,22.0,9.387924847624221,56.32956602403824
751135021,Gare 21,7511350.0,Paris 13e Arrondissement,2168.34198248237,22.0,10.146001035691738,60.87818602048047
751166103,Auteuil 3,7511661.0,Paris 16e Arrondissement,1432.30227835558,8.0,5.585413163752532,33.51367897440633
751166115,Auteuil 15,7511661.0,Paris 16e Arrondissement,2949.76307333411,8.0,2.712082225287884,16.273076026022476
751166126,Auteuil 26,7511661.0,Paris 16e Arrondissement,2499.19404205855,9.0,3.601160953707632,21.60773940967346
751176806,Épinettes 6,7511768.0,Paris 17e Arrondissement,4468.40980737515,21.0,4.699658470299504,28.198960514704265
751176807,Épinettes 7,7511768.0,Paris 17e Arrondissement,2190.71183474033,26.0,11.868288465735997,71.21228062367713
751186902,Grandes Carrières 2,7511869.0,Paris 18e Arrondissement,1688.54258756427,18.0,10.660080552641007,63.96277356901926
751197504,Amérique 4,7511975.0,Paris 19e Arrondissement,2053.33614851918,33.0,16.071406537014827,96.4318920655865
751197512,Amérique 12,7511975.0,Paris 19e Arrondissement,998.808839501402,19.0,19.022659040026777,100.0
751207809,Saint-Fargeau 9,7512078.0,Paris 20e Arrondissement,3492.7918281801,12.0,3.435647066963202,20.61462052955961
751051806,Jardin des Plantes 6,7510518.0,Paris 5e Arrondissement,1844.98248225935,7.0,3.7940739640128505,22.765258917686328
751114303,Roquette 3,7511143.0,Paris 11e Arrondissement,1387.22926891766,13.0,9.371197891566132,56.2292006940054
751114402,Sainte-Marguerite 2,7511144.0,Paris 11e Arrondissement,2069.06891132261,18.0,8.699565249614558,52.19926054612654
751135203,Croulebarbe 3,7511352.0,Paris 13e Arrondissement,2660.57133833191,13.0,4.886168550605588,29.318061067091943
751145304,Montparnasse 4,7511453.0,Paris 14e Arrondissement,1353.11456238169,19.0,14.041678752283232,84.2530892825841
751145604,Plaisance 4,7511456.0,Paris 14e Arrondissement,1764.16680585128,20.0,11.336796460326331,68.02321440340921
751166105,Auteuil 5,7511661.0,Paris 16e Arrondissement,1867.4139741185,17.0,9.10349833278116,54.622945827681015
751176514,Ternes 14,7511765.0,Paris 17e Arrondissement,1863.64646003639,11.0,5.902407047624909,35.415710381839695
751187019,Clignancourt 19,7511870.0,Paris 18e Arrondissement,2471.43056293131,24.0,9.710974833755444,58.26793534614125
751207702,Belleville 2,7512077.0,Paris 20e Arrondissement,2243.65536948901,36.0,16.04524495586814,96.27491695805051
751208026,Charonne 26,7512080.0,Paris 20e Arrondissement,1562.18287458002,19.0,12.162468497875443,72.97742401929625
751052005,,,,,9.0,,
751041404,Saint-Gervais 4,7510414.0,Paris 4e Arrondissement,1512.52865291669,15.0,9.917167500314587,59.50513564473068
751051907,Val de Grâce 7,7510519.0,Paris 5e Arrondissement,1941.31927219689,12.0,6.181363453122383,37.089508746903824
751062310,Notre-Dame des Champs 10,7510623.0,Paris 6e Arrondissement,1869.32457918622,3.0,1.604857729579526,9.629491171354612
751072506,Saint-Thomas d'Aquin 6,7510725.0,Paris 7e Arrondissement,1965.24748381473,3.0,1.5265252975552566,9.15947974996459
751114103,Folie Méricourt 3,7511141.0,Paris 11e Arrondissement,1592.47435641262,15.0,9.419303952743467,56.51784739636273
751145614,Plaisance 14,7511456.0,Paris 14e Arrondissement,1707.32612345593,21.0,12.299934799505255,73.80225136287011
751156006,Javel 6,7511560.0,Paris 15e Arrondissement,1727.19034748115,23.0,13.316424581426173,79.90140844101447
751186908,Grandes Carrières 8,7511869.0,Paris 18e Arrondissement,1660.43834183753,12.0,7.22700728936442,43.363596414545334
751208024,Charonne 24,7512080.0,Paris 20e Arrondissement,2885.94441625933,31.0,10.741717624687041,64.45261354052158
751041699,,,,,13.0,,
751197488,,,,,12.0,,
751072801,Gros Caillou 1,7510728.0,Paris 7e Arrondissement,1705.88588939881,2.0,1.1724113625823134,7.034720060911651
751114207,Saint-Ambroise 7,7511142.0,Paris 11e Arrondissement,1828.21108627153,10.0,5.469827896292922,32.82014253686019
751156017,Javel 17,7511560.0,Paris 15e Arrondissement,1849.36897788695,19.0,10.273774583214323,61.64485475698197
751166120,Auteuil 20,7511661.0,Paris 16e Arrondissement,1697.4734620889,5.0,2.9455541495458974,17.673957731586963
751166404,Chaillot 4,7511664.0,Paris 16e Arrondissement,1726.0749565081,9.0,5.214142042943061,31.285972484217677
751176511,Ternes 11,7511765.0,Paris 17e Arrondissement,1875.49608962925,6.0,3.1991535643169944,19.195608704498305
751176610,Plaine Monceau 10,7511766.0,Paris 17e Arrondissement,2194.18933832367,16.0,7.291986940481524,43.75348828172898
751187004,Clignancourt 4,7511870.0,Paris 18e Arrondissement,1407.94204800025,16.0,11.364104099828092,68.18706610729926
751187009,Clignancourt 9,7511870.0,Paris 18e Arrondissement,2676.66874981327,23.0,8.592770398505428,51.55846849525051
751197509,Amérique 9,7511975.0,Paris 19e Arrondissement,1619.54932389817,25.0,15.436393094732251,92.62167498313293
751010206,,,,,6.0,,
751082906,,,,,0.0,,
751197525,,,,,8.0,,
751072606,,,,,2.0,,
751093503,Faubourg Montmartre 3,7510935.0,Paris 9e Arrondissement,3503.33081971187,12.0,3.4253116869468054,20.552606028967983
751103901,Porte Saint-Martin 1,7511039.0,Paris 10e Arrondissement,1776.2418292206,16.0,9.007782463393886,54.04863004738767
751103903,Porte Saint-Martin 3,7511039.0,Paris 10e Arrondissement,1514.57495566455,11.0,7.262763694104218,43.578142525029214
751103907,Porte Saint-Martin 7,7511039.0,Paris 10e Arrondissement,1634.14368385303,17.0,10.403001993017481,62.420246979520336
751114202,Saint-Ambroise 2,7511142.0,Paris 11e Arrondissement,1792.37163354034,26.0,14.505920264227854,87.03863809370414
751114310,Roquette 10,7511143.0,Paris 11e Arrondissement,1618.06629595098,21.0,12.978454623614633,77.8735160833648
751124508,Bel-Air 8,7511245.0,Paris 12e Arrondissement,1924.68675869838,19.0,9.871736226236237,59.23253823962893
751135202,Croulebarbe 2,7511352.0,Paris 13e Arrondissement,1397.39487595796,14.0,10.018642719297606,60.11400875995957
751145505,Petit Montrouge 5,7511455.0,Paris 14e Arrondissement,2843.35266834637,18.0,6.330554841256606,37.98468912856734
751156013,Javel 13,7511560.0,Paris 15e Arrondissement,1961.84374957488,13.0,6.626419664061944,39.7599416301488
751166102,Auteuil 2,7511661.0,Paris 16e Arrondissement,2144.73128294097,10.0,4.662588772560573,27.97653436407262
751166122,Auteuil 22,7511661.0,Paris 16e Arrondissement,2264.31991965477,2.0,0.8832674140432111,5.299794248866375
751176512,Ternes 12,7511765.0,Paris 17e Arrondissement,2384.84220281046,12.0,5.0317794552018515,30.191757778282685
751187001,Clignancourt 1,7511870.0,Paris 18e Arrondissement,2726.65404205408,21.0,7.701747150944017,46.212137578981505
751010201,Les Halles 1,7510102.0,Paris 1er Arrondissement,1675.02797417233,7.0,4.179034683560351,25.075105941429804
751051703,Saint-Victor 3,7510517.0,Paris 5e Arrondissement,2143.21312827772,10.0,4.665891538297906,27.996351668075658
751104009,Hôpital Saint-Louis 9,7511040.0,Paris 10e Arrondissement,1849.79154490087,25.0,13.515036366619217,81.09312182270126
751124805,Quinze-Vingts 5,7511248.0,Paris 12e Arrondissement,1679.07121035415,8.0,4.764538841871178,28.588256683285724
751145305,Montparnasse 5,7511453.0,Paris 14e Arrondissement,2086.08433592729,11.0,5.273037053466185,31.63935520058958
751156007,Javel 7,7511560.0,Paris 15e Arrondissement,2226.77524593486,14.0,6.287118570029921,37.72406216918975
751197309,Villette 9,7511973.0,Paris 19e Arrondissement,2641.14927977441,30.0,11.35869154755327,68.15458963079656
751020503,,,,,4.0,,
751103905,Porte Saint-Martin 5,7511039.0,Paris 10e Arrondissement,1626.6156937948,10.0,6.147733627646601,36.88772256888661
751114403,Sainte-Marguerite 3,7511144.0,Paris 11e Arrondissement,2018.72379587913,22.0,10.897974277070066,65.39018702560678
751145606,Plaisance 6,7511456.0,Paris 14e Arrondissement,2196.74509490823,14.0,6.373065328540022,38.23976118538629
751145611,Plaisance 11,7511456.0,Paris 14e Arrondissement,1256.18360232875,17.0,13.533053582680829,81.20122898995972
751155701,Saint-Lambert 1,7511557.0,Paris 15e Arrondissement,3367.52727579594,4.0,1.1878151748762213,7.127146244090052
751155804,Necker 4,7511558.0,Paris 15e Arrondissement,2103.87225644372,15.0,7.1297104441860215,42.77979443984224
751155811,Necker 11,7511558.0,Paris 15e Arrondissement,1544.46555844511,15.0,9.712097442367858,58.27467123900134
751176803,Épinettes 3,7511768.0,Paris 17e Arrondissement,2419.21841559502,21.0,8.68048947735665,52.084801814265965
751186921,Grandes Carrières 21,7511869.0,Paris 18e Arrondissement,1858.04403932781,30.0,16.146011270461162,96.87953649463566
751197511,Amérique 11,7511975.0,Paris 19e Arrondissement,1855.50399545909,17.0,9.161931228174936,54.97355575399422
751208016,Charonne 16,7512080.0,Paris 20e Arrondissement,2165.6870984564,30.0,13.852416640142796,83.1174759479331
751041304,,,,,7.0,,
751103712,,,,,14.0,,
751072702,École Militaire 2,7510727.0,Paris 7e Arrondissement,1510.36887737874,8.0,5.29671931130101,31.781453835586927
751104001,Hôpital Saint-Louis 1,7511040.0,Paris 10e Arrondissement,1979.4391649641,27.0,13.640227230974125,81.84429390532298
751104011,Hôpital Saint-Louis 11,7511040.0,Paris 10e Arrondissement,2193.16481639405,23.0,10.487127929498731,62.92502067235127
751135110,Maison Blanche 10,7511351.0,Paris 13e Arrondissement,3919.28824198059,10.0,2.551483683411495,15.309450271148684
751166209,Muette 9,7511662.0,Paris 16e Arrondissement,1873.74736298943,1.0,0.5336898771692313,3.202253923024631
751041602,Notre-Dame 2,7510416.0,Paris 4e Arrondissement,500.649299165665,3.0,5.99221851503541,35.95459848174772
751197318,,,,,18.0,,
751135101,Maison Blanche 1,7511351.0,Paris 13e Arrondissement,2846.45347760119,5.0,1.7565718320517507,10.539808381035897
751145615,Plaisance 15,7511456.0,Paris 14e Arrondissement,1850.77150202194,23.0,12.427249919762026,74.56616943728642
751176504,Ternes 4,7511765.0,Paris 17e Arrondissement,2748.86883111342,9.0,3.2740740111468254,19.645147481677526
751176811,Épinettes 11,7511768.0,Paris 17e Arrondissement,2054.79219910714,21.0,10.22001154624056,61.32226498447939
751197610,Combat 10,7511976.0,Paris 19e Arrondissement,1150.82178452832,26.0,22.592551122636642,100.0
751208010,Charonne 10,7512080.0,Paris 20e Arrondissement,1863.91386332385,25.0,13.41263697423142,80.47870346849069
751093401,,,,,3.0,,
751124812,,,,,11.0,,
751020801,Bonne Nouvelle 1,7510208.0,Paris 2e Arrondissement,1965.58872485418,10.0,5.087534270803199,30.52629865047224
751103707,Saint-Vincent de Paul 7,7511037.0,Paris 10e Arrondissement,2328.31696775326,13.0,5.583432230253649,33.50179294782157
751124803,Quinze-Vingts 3,7511248.0,Paris 12e Arrondissement,1870.9123743278,2.0,1.0689971521079815,6.4142125801544045
751145515,Petit Montrouge 15,7511455.0,Paris 14e Arrondissement,2273.85729711863,12.0,5.27737603199905,31.665390003989796
751166409,Chaillot 9,7511664.0,Paris 16e Arrondissement,1977.78182509147,5.0,2.5280847141816345,15.16905142864395
751187015,Clignancourt 15,7511870.0,Paris 18e Arrondissement,1906.51238119037,26.0,13.63746716597055,81.82773292231845
751208002,Charonne 2,7512080.0,Paris 20e Arrondissement,1732.26561845244,17.0,9.813737465497553,58.884533214517454
751083208,,,,,7.0,,
751041599,,,,,3.0,,
751062302,Notre-Dame des Champs 2,7510623.0,Paris 6e Arrondissement,1659.04455718517,7.0,4.219295961451814,25.316682258668134
751114314,Roquette 14,7511143.0,Paris 11e Arrondissement,1733.53221642968,18.0,10.383423987973034,62.30277474303888
751176616,Plaine Monceau 16,7511766.0,Paris 17e Arrondissement,2121.03800408619,4.0,1.8858690849923387,11.315619677404207
751083210,,,,,2.0,,
751030902,Arts et Métiers 2,7510309.0,Paris 3e Arrondissement,1490.23547617026,12.0,8.052418689453475,48.31624214967568
751155714,Saint-Lambert 14,7511557.0,Paris 15e Arrondissement,1735.01068450113,14.0,8.06911457379609,48.41642104274011
751155716,Saint-Lambert 16,7511557.0,Paris 15e Arrondissement,2231.6318360719,15.0,6.721538811887034,40.330676952867066
751072601,Invalides 1,7510726.0,Paris 7e Arrondissement,1566.70817933293,1.0,0.6382809595248159,3.829822887913127
751072603,Invalides 3,7510726.0,Paris 7e Arrondissement,620.136015662465,2.0,3.2250989290849117,19.3512864673089
751093605,Rochechouart 5,7510936.0,Paris 9e Arrondissement,1982.86917052943,19.0,9.582074441616822,57.49450529984785
751114108,Folie Méricourt 8,7511141.0,Paris 11e Arrondissement,2022.66360948952,16.0,7.910361329948523,47.46386747249025
751114404,Sainte-Marguerite 4,7511144.0,Paris 11e Arrondissement,2045.37746921527,15.0,7.333609676337592,44.00323363925587
751186903,Grandes Carrières 3,7511869.0,Paris 18e Arrondissement,1822.3215663579,13.0,7.133757422397111,42.80407717857733
751208022,Charonne 22,7512080.0,Paris 20e Arrondissement,1558.58050115053,11.0,7.057704104394929,42.34774093097356
751093406,,,,,2.0,,
751020802,Bonne Nouvelle 2,7510208.0,Paris 2e Arrondissement,1635.40541856124,9.0,5.503222563563362,33.02051771512304
751093306,Saint-Georges 6,7510933.0,Paris 9e Arrondissement,2081.91740806794,12.0,5.763917412620241,34.58474281815979
751114111,Folie Méricourt 11,7511141.0,Paris 11e Arrondissement,1280.51036153949,31.0,24.209097349849113,100.0
751145402,Parc de Montsouris 2,7511454.0,Paris 14e Arrondissement,3262.79990081295,5.0,1.5324261836449775,9.194886334272235
751166104,Auteuil 4,7511661.0,Paris 16e Arrondissement,1796.21742248995,2.0,1.1134509525175205,6.680944933239042
751166119,Auteuil 19,7511661.0,Paris 16e Arrondissement,1966.64545970157,7.0,3.5593604152027587,21.356927198053924
751197301,Villette 1,7511973.0,Paris 19e Arrondissement,3747.363404708,19.0,5.070231506271676,30.422478345889857
751207909,Père Lachaise 9,7512079.0,Paris 20e Arrondissement,1480.90129279798,15.0,10.128966780533599,60.77597682982599
751124811,,,,,13.0,,
751156023,,,,,14.0,,
751083006,,,,,2.0,,
751072812,,,,,3.0,,
751103902,Porte Saint-Martin 2,7511039.0,Paris 10e Arrondissement,1949.49604901317,12.0,6.155436942831646,36.93394411500709
751114104,Folie Méricourt 4,7511141.0,Paris 11e Arrondissement,1331.10833785687,18.0,13.522565735694071,81.13829965478932
751135108,Maison Blanche 8,7511351.0,Paris 13e Arrondissement,2312.26971715905,9.0,3.8922794919693766,23.354513184283128
751155708,Saint-Lambert 8,7511557.0,Paris 15e Arrondissement,3348.77152098202,6.0,1.7917018113676844,10.75059580439291
751176706,Batignolles 6,7511767.0,Paris 17e Arrondissement,2138.39671383105,11.0,5.144040826873944,30.865350126985025
751197317,Villette 17,7511973.0,Paris 19e Arrondissement,1652.52564733639,26.0,15.733492573569368,94.40433568616338
751197607,Combat 7,7511976.0,Paris 19e Arrondissement,1631.572537493,24.0,14.709735208510745,88.26157154779695
751208014,Charonne 14,7512080.0,Paris 20e Arrondissement,1904.43321705247,29.0,15.227627695385346,91.36903773508102
751041303,Saint-Merri 3,7510413.0,Paris 4e Arrondissement,1620.04521816676,9.0,5.55540049072481,33.33359648820057
751072706,École Militaire 6,7510727.0,Paris 7e Arrondissement,1435.37942840705,6.0,4.180079414025501,25.081374548674656
751155809,Necker 9,7511558.0,Paris 15e Arrondissement,2984.61312515529,19.0,6.36598420071996,38.19727289712886
751155919,Grenelle 19,7511559.0,Paris 15e Arrondissement,1961.51223921592,10.0,5.098107368423724,30.58973950776081
751208013,Charonne 13,7512080.0,Paris 20e Arrondissement,2241.80220040481,26.0,11.597811794147178,69.58936248388396
751104012,,,,,29.0,,
751072699,,,,,1.0,,
751030903,Arts et Métiers 3,7510309.0,Paris 3e Arrondissement,1581.91300338812,12.0,7.585752171136189,45.516142779321854
751041502,Arsenal 2,7510415.0,Paris 4e Arrondissement,1352.16077374868,10.0,7.395570256247246,44.3750104305658
751093310,Saint-Georges 10,7510933.0,Paris 9e Arrondissement,1424.8303353715,20.0,14.036758976489187,84.22356957083606
751124509,Bel-Air 9,7511245.0,Paris 12e Arrondissement,1763.09965309167,7.0,3.970280402316002,23.822535404381878
751124808,Quinze-Vingts 8,7511248.0,Paris 12e Arrondissement,1843.75209056215,17.0,9.220328528450262,55.32395210194934
751145609,Plaisance 9,7511456.0,Paris 14e Arrondissement,1915.00552989544,17.0,8.877258960671622,53.265460988877024
751187006,Clignancourt 6,7511870.0,Paris 18e Arrondissement,1982.8175405963,23.0,11.599655303171831,69.60042393409852
751187011,Clignancourt 11,7511870.0,Paris 18e Arrondissement,1916.0219975343,17.0,8.872549491538743,53.23720316227909
751197302,Villette 2,7511973.0,Paris 19e Arrondissement,2621.59815210301,26.0,9.917614558563509,59.50781809027193
751197402,Pont de Flandre 2,7511974.0,Paris 19e Arrondissement,2541.20377306717,21.0,8.263800102363897,49.58457604114322
751207902,Père Lachaise 2,7512079.0,Paris 20e Arrondissement,2490.33378562795,22.0,8.834157142695066,53.00684082085545
751207908,Père Lachaise 8,7512079.0,Paris 20e Arrondissement,2520.03332107835,29.0,11.507784344530247,69.04917844433488
751051802,Jardin des Plantes 2,7510518.0,Paris 5e Arrondissement,2316.48476144752,5.0,2.1584428627432932,12.951120904720648
751103804,Porte Saint-Denis 4,7511038.0,Paris 10e Arrondissement,2528.33823576307,14.0,5.537233824957246,33.22459259059805
751114115,Folie Méricourt 15,7511141.0,Paris 11e Arrondissement,1830.72898354014,16.0,8.73968792970125,52.44000524675935
751114304,Roquette 4,7511143.0,Paris 11e Arrondissement,1712.23305361967,17.0,9.928554973320898,59.57346292929754
751124611,Picpus 11,7511246.0,Paris 12e Arrondissement,1784.33546489825,11.0,6.164760055714783,36.98988479531974
751145502,Petit Montrouge 2,7511455.0,Paris 14e Arrondissement,2134.49564163696,7.0,3.2794632434253415,19.677484033192247
751145510,Petit Montrouge 10,7511455.0,Paris 14e Arrondissement,1632.62203791399,10.0,6.125116388099878,36.75201427243054
751155802,Necker 2,7511558.0,Paris 15e Arrondissement,2626.7894361235,13.0,4.949007263857748,29.695106847118495
751166127,Auteuil 27,7511661.0,Paris 16e Arrondissement,2763.89989032406,7.0,2.532653235562475,15.1964635384479
751176714,Batignolles 14,7511767.0,Paris 17e Arrondissement,6201.89937888795,16.0,2.579854819068175,15.479683180453913
751186914,Grandes Carrières 14,7511869.0,Paris 18e Arrondissement,1803.23286105983,22.0,12.200310051509234,73.20448147112559
751197311,Villette 11,7511973.0,Paris 19e Arrondissement,1967.68949925738,30.0,15.246307921713367,91.48112310638163
751197615,Combat 15,7511976.0,Paris 19e Arrondissement,2100.2362122654,20.0,9.522738386853728,57.13847622328048
751207807,Saint-Fargeau 7,7512078.0,Paris 20e Arrondissement,2493.66720823732,15.0,6.01523729808475,36.09271612548865
751166299,,,,,11.0,,
751093601,Rochechouart 1,7510936.0,Paris 9e Arrondissement,2104.11445099788,19.0,9.0299270512539,54.181502332177146
751114302,Roquette 2,7511143.0,Paris 11e Arrondissement,3195.63379051783,13.0,4.068050612862446,24.409177672992897
751114407,Sainte-Marguerite 7,7511144.0,Paris 11e Arrondissement,1819.66280844269,19.0,10.441494936229775,62.651212908767754
751155709,Saint-Lambert 9,7511557.0,Paris 15e Arrondissement,3003.73445065015,14.0,4.660864743542739,27.96618981956851
751155730,Saint-Lambert 30,7511557.0,Paris 15e Arrondissement,2204.90297340683,8.0,3.6282775688941427,21.770444926631612
751176501,Ternes 1,7511765.0,Paris 17e Arrondissement,3275.5713299459,7.0,2.137031770917232,12.822649753722025
751176515,Ternes 15,7511765.0,Paris 17e Arrondissement,3195.21988580168,8.0,2.5037400510521675,15.022978219565022
751176802,Épinettes 2,7511768.0,Paris 17e Arrondissement,3127.60299206698,16.0,5.115738807189806,30.695531928364193
751187024,Clignancourt 24,7511870.0,Paris 18e Arrondissement,1771.86293494178,29.0,16.366954479440526,98.20524321681032
751207907,Père Lachaise 7,7512079.0,Paris 20e Arrondissement,2531.49018189694,28.0,11.060678884015482,66.36644962336995
751082999,,,,,0.0,,
751031003,Enfants Rouges 3,7510310.0,Paris 3e Arrondissement,1927.10917820131,12.0,6.226943515053123,37.36299891108607
751103703,Saint-Vincent de Paul 3,7511037.0,Paris 10e Arrondissement,1944.80923364976,13.0,6.684460241688242,40.108197565570066
751114214,Saint-Ambroise 14,7511142.0,Paris 11e Arrondissement,1316.74484331148,20.0,15.188971577592834,91.13709272329523
751155703,Saint-Lambert 3,7511557.0,Paris 15e Arrondissement,3435.98977302617,20.0,5.820739094454711,34.92568511695776
751155712,Saint-Lambert 12,7511557.0,Paris 15e Arrondissement,1716.21560484001,16.0,9.322837966790052,55.939030755514565
751166113,Auteuil 13,7511661.0,Paris 16e Arrondissement,1750.88716295249,13.0,7.424807420529791,44.550439697687175
751207801,Saint-Fargeau 1,7512078.0,Paris 20e Arrondissement,3063.3047862673,10.0,3.2644482667313057,19.587390947152034
751155818,,,,,9.0,,
751072599,,,,,1.0,,
751104010,Hôpital Saint-Louis 10,7511040.0,Paris 10e Arrondissement,1816.36194019042,23.0,12.662674487436558,75.97876742286353
751145607,Plaisance 7,7511456.0,Paris 14e Arrondissement,3252.8006736985,14.0,4.303983368302036,25.824824894341386
751155910,Grenelle 10,7511559.0,Paris 15e Arrondissement,1946.95087980359,19.0,9.75884918160685,58.55519171876081
751207811,Saint-Fargeau 11,7512078.0,Paris 20e Arrondissement,1582.45432531254,26.0,16.43017405564923,98.58457425640222
751155733,,,,,14.0,,
751051803,Jardin des Plantes 3,7510518.0,Paris 5e Arrondissement,1915.31572524872,8.0,4.176857055231003,25.062039703603574
751135116,Maison Blanche 16,7511351.0,Paris 13e Arrondissement,2604.32764616011,21.0,8.063501545576633,48.38274166749855
751145619,Plaisance 19,7511456.0,Paris 14e Arrondissement,2040.43383146982,21.0,10.291928939872907,61.75378479728608
751176702,Batignolles 2,7511767.0,Paris 17e Arrondissement,2092.78209741297,12.0,5.733994004838829,34.40519594260998
751187025,Clignancourt 25,7511870.0,Paris 18e Arrondissement,1843.31027945216,17.0,9.222538489316339,55.33721234194239
751187207,Chapelle 7,7511872.0,Paris 18e Arrondissement,2393.05804719668,17.0,7.103881169917484,42.62481324496926
751083003,,,,,2.0,,
751010104,,,,,2.0,,
751020704,,,,,4.0,,
751083106,,,,,3.0,,
751103711,,,,,16.0,,
751051704,Saint-Victor 4,7510517.0,Paris 5e Arrondissement,2611.51558205729,10.0,3.8291940774568296,22.975987143691988
751093610,Rochechouart 10,7510936.0,Paris 9e Arrondissement,2203.26300736057,16.0,7.261956446664724,43.57329886696007
751124605,Picpus 5,7511246.0,Paris 12e Arrondissement,2175.58709403997,15.0,6.894690652050917,41.36962519446526
751135020,Gare 20,7511350.0,Paris 13e Arrondissement,3308.14183157405,21.0,6.347974503260028,38.08921084309581
751176609,Plaine Monceau 9,7511766.0,Paris 17e Arrondissement,2017.91614239027,10.0,4.95560731684061,29.734708582996728
751103806,Porte Saint-Denis 6,7511038.0,Paris 10e Arrondissement,3303.33260642822,16.0,4.843593396821233,29.062600997374155
751114411,Sainte-Marguerite 11,7511144.0,Paris 11e Arrondissement,4206.90976299948,15.0,3.565562573252145,21.394141478846006
751135019,Gare 19,7511350.0,Paris 13e Arrondissement,3292.28586241702,20.0,6.074806634596752,36.45014494266864
751155902,Grenelle 2,7511559.0,Paris 15e Arrondissement,1373.14031550534,17.0,12.380380801610722,74.28494465883495
751155905,Grenelle 5,7511559.0,Paris 15e Arrondissement,2307.69192663583,9.0,3.9000006439855537,23.400841755222523
751093403,,,,,1.0,,
751103710,,,,,15.0,,
751114311,Roquette 11,7511143.0,Paris 11e Arrondissement,1629.10824866956,13.0,7.979825779297771,47.880669092598254
751176805,Épinettes 5,7511768.0,Paris 17e Arrondissement,1657.73894986682,21.0,12.66785702398264,76.00986375557632
751197519,Amérique 19,7511975.0,Paris 19e Arrondissement,1462.36553985827,7.0,4.786764874586984,28.721617654707888
751207711,Belleville 11,7512077.0,Paris 20e Arrondissement,3132.85434987275,41.0,13.087106970569932,78.52545350838948
751155732,,,,,4.0,,
751041399,,,,,6.0,,
751051799,,,,,11.0,,
751124601,Picpus 1,7511246.0,Paris 12e Arrondissement,2996.17763078585,10.0,3.337585828440071,20.026232030562884
751135016,Gare 16,7511350.0,Paris 13e Arrondissement,1675.37978009403,14.0,8.356314291446358,50.13968105174625
751166207,Muette 7,7511662.0,Paris 16e Arrondissement,1184.37902550815,0.0,0.0,0.0
751051705,Saint-Victor 5,7510517.0,Paris 5e Arrondissement,1788.98386976001,9.0,5.030788791408912,30.185813582686986
751072502,Saint-Thomas d'Aquin 2,7510725.0,Paris 7e Arrondissement,1133.07617246547,2.0,1.7651063967289886,10.591017602698399
751072807,Gros Caillou 7,7510728.0,Paris 7e Arrondissement,1550.64759135467,8.0,5.159134831539044,30.9559173978303
751093309,Saint-Georges 9,7510933.0,Paris 9e Arrondissement,1872.11896632177,14.0,7.478157238856665,44.87055006953092
